server_name,environment,region,timestamp,cpu_usage,memory_usage,query_time_ms,active_connections,status
DB-STAGE-01,Staging,eu-central-1,2024-06-08 16:30:00,17.86,75.02,11.95,152,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 16:30:00,38.61,44.8,79.35,31,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 16:45:00,37.59,54.57,30.61,76,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 16:45:00,30.34,35.38,3.31,194,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 16:45:00,5.0,67.25,36.31,199,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 16:45:00,22.85,49.23,3.85,59,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 17:00:00,58.41,33.1,86.11,120,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 17:00:00,47.94,61.6,0.83,121,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 17:00:00,64.69,70.11,138.24,103,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 17:00:00,46.43,56.75,11.25,188,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 17:15:00,6.03,35.42,15.77,132,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 17:15:00,69.17,56.22,28.34,126,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 17:15:00,56.58,59.24,20.91,87,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 17:15:00,17.81,80.69,0.82,155,Warning
DB-PROD-01,Production,us-east-1,2024-06-08 17:30:00,17.54,43.8,20.09,50,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 17:30:00,54.74,26.7,25.85,94,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 17:30:00,43.33,34.33,94.66,93,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 17:30:00,46.4,66.3,47.95,133,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 17:45:00,25.84,42.68,5.32,102,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 17:45:00,34.08,26.3,0.99,81,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 17:45:00,55.62,16.98,6.09,35,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 17:45:00,79.26,59.99,50.72,20,Warning
DB-PROD-01,Production,us-east-1,2024-06-08 18:00:00,60.18,42.81,24.1,96,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 18:00:00,53.09,59.35,24.37,61,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 18:00:00,34.11,63.22,115.44,175,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 18:00:00,38.82,55.71,6.49,104,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 18:15:00,31.83,39.14,5.19,28,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 18:15:00,35.76,43.9,92.24,191,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 18:15:00,25.89,42.31,11.69,129,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 18:15:00,80.68,61.17,13.31,188,Warning
DB-PROD-01,Production,us-east-1,2024-06-08 18:30:00,14.45,78.66,27.74,91,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 18:30:00,74.94,24.1,40.78,124,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-08 18:30:00,5.0,24.35,24.59,51,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 18:30:00,52.31,20.19,45.67,29,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 18:45:00,22.2,40.59,120.04,166,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 18:45:00,65.99,56.32,42.95,161,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 18:45:00,67.54,66.44,98.18,157,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 18:45:00,28.28,79.39,5.08,82,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 19:00:00,89.42,47.17,4.11,81,Critical
DB-PROD-02,Production,us-west-2,2024-06-08 19:00:00,53.14,27.07,16.32,52,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 19:00:00,21.75,65.52,63.99,158,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 19:00:00,28.41,77.31,56.71,145,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 19:15:00,55.6,38.54,4.46,182,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 19:15:00,50.52,58.66,25.09,66,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 19:15:00,6.96,55.52,25.65,176,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 19:15:00,63.88,74.52,29.52,198,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 19:30:00,37.99,56.6,33.07,40,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 19:30:00,28.05,56.66,20.54,21,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 19:30:00,25.27,62.0,107.35,119,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 19:30:00,58.44,67.77,25.33,143,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 19:45:00,56.46,55.62,51.03,31,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 19:45:00,24.34,65.33,63.03,18,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 19:45:00,55.31,77.17,8.17,81,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 19:45:00,5.91,53.75,70.23,83,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 20:00:00,51.91,45.88,67.89,12,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 20:00:00,35.91,76.2,19.9,79,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 20:00:00,61.36,34.07,28.69,115,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 20:00:00,40.78,44.71,4.35,34,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 20:15:00,17.1,60.93,1.05,114,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 20:15:00,49.02,58.15,83.42,187,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 20:15:00,26.31,38.44,12.3,33,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 20:15:00,61.91,32.9,9.48,28,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 20:30:00,42.37,65.91,66.24,94,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 20:30:00,42.8,58.58,54.89,15,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 20:30:00,70.49,60.51,22.87,119,Warning
DB-QA-01,QA,ap-south-1,2024-06-08 20:30:00,33.09,51.81,69.32,138,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 20:45:00,41.22,53.85,88.43,172,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 20:45:00,43.17,48.25,90.7,61,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 20:45:00,64.16,73.39,36.08,10,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 20:45:00,47.18,39.4,27.23,62,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 21:00:00,6.52,47.51,183.83,61,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 21:00:00,36.56,60.59,22.25,80,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 21:00:00,75.59,75.45,85.9,63,Warning
DB-QA-01,QA,ap-south-1,2024-06-08 21:00:00,5.0,40.29,9.82,78,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 21:15:00,14.66,62.38,7.84,56,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 21:15:00,39.03,51.84,58.78,23,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 21:15:00,75.62,45.23,36.81,118,Warning
DB-QA-01,QA,ap-south-1,2024-06-08 21:15:00,49.78,46.81,155.52,106,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 21:30:00,52.31,43.71,16.11,36,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 21:30:00,26.07,82.96,40.9,26,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-08 21:30:00,34.38,56.85,84.94,38,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 21:30:00,35.71,24.63,45.4,113,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 21:45:00,23.34,58.49,25.26,198,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 21:45:00,49.46,14.16,7.94,32,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 21:45:00,26.19,40.77,96.39,152,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 21:45:00,52.17,44.5,1.19,79,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 22:00:00,22.94,58.22,146.66,127,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 22:00:00,17.02,83.41,40.67,165,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-08 22:00:00,36.43,66.29,10.68,69,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 22:00:00,7.89,57.12,111.22,152,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 22:15:00,44.37,76.94,157.09,144,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 22:15:00,9.17,56.4,26.45,101,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 22:15:00,32.96,42.17,20.71,111,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 22:15:00,50.05,73.18,31.56,155,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 22:30:00,45.66,53.47,36.71,124,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 22:30:00,70.47,45.06,37.89,40,Warning
DB-STAGE-01,Staging,eu-central-1,2024-06-08 22:30:00,64.85,69.47,106.85,106,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 22:30:00,92.03,74.65,118.9,154,Critical
DB-PROD-01,Production,us-east-1,2024-06-08 22:45:00,11.61,58.36,70.35,107,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 22:45:00,46.19,60.78,164.49,26,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 22:45:00,35.13,45.53,18.61,97,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 22:45:00,5.0,76.24,62.78,121,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 23:00:00,23.28,51.01,34.04,133,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 23:00:00,7.3,39.58,20.66,24,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 23:00:00,69.09,83.21,83.86,73,Warning
DB-QA-01,QA,ap-south-1,2024-06-08 23:00:00,15.65,72.77,42.69,146,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 23:15:00,39.99,72.95,24.52,156,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 23:15:00,53.86,55.76,57.17,182,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 23:15:00,32.79,33.95,140.24,32,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 23:15:00,11.08,79.66,0.6,56,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 23:30:00,63.75,62.82,30.08,73,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 23:30:00,45.22,76.37,3.84,165,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 23:30:00,49.2,80.88,2.91,179,Warning
DB-QA-01,QA,ap-south-1,2024-06-08 23:30:00,58.57,56.05,61.11,130,Healthy
DB-PROD-01,Production,us-east-1,2024-06-08 23:45:00,19.29,64.62,5.85,60,Healthy
DB-PROD-02,Production,us-west-2,2024-06-08 23:45:00,10.2,57.2,107.91,132,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-08 23:45:00,32.1,56.31,6.33,117,Healthy
DB-QA-01,QA,ap-south-1,2024-06-08 23:45:00,27.16,29.76,61.33,193,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 00:00:00,50.21,79.81,38.15,88,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 00:00:00,30.43,62.73,3.13,128,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 00:00:00,69.54,84.23,177.03,120,Warning
DB-QA-01,QA,ap-south-1,2024-06-09 00:00:00,67.92,67.65,8.77,30,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 00:15:00,23.81,63.75,35.82,63,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 00:15:00,63.1,52.22,3.99,160,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 00:15:00,31.29,54.51,119.68,100,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 00:15:00,39.8,59.23,42.44,76,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 00:30:00,37.04,62.58,0.51,195,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 00:30:00,42.83,57.5,48.07,185,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 00:30:00,45.28,35.74,50.71,13,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 00:30:00,30.49,53.69,19.39,28,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 00:45:00,47.84,31.56,83.48,155,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 00:45:00,42.43,59.71,39.81,95,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 00:45:00,8.24,48.44,107.89,96,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 00:45:00,22.98,38.95,22.32,175,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 01:00:00,19.08,37.19,15.08,108,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 01:00:00,5.0,78.62,50.32,42,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 01:00:00,78.73,86.71,186.18,39,Warning
DB-QA-01,QA,ap-south-1,2024-06-09 01:00:00,34.87,72.67,51.74,24,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 01:15:00,34.77,58.75,53.75,190,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 01:15:00,36.91,65.71,338.18,191,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 01:15:00,33.0,40.35,61.04,69,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 01:15:00,57.36,45.15,17.0,45,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 01:30:00,54.85,44.12,4.58,168,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 01:30:00,45.04,63.99,25.85,97,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 01:30:00,58.4,38.56,14.61,144,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 01:30:00,24.5,47.01,33.08,152,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 01:45:00,57.57,46.73,22.18,59,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 01:45:00,14.81,48.94,22.01,100,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 01:45:00,36.89,48.91,30.96,77,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 01:45:00,65.0,50.87,72.67,58,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 02:00:00,57.76,75.98,24.49,44,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 02:00:00,26.69,51.23,32.63,147,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 02:00:00,5.0,59.03,39.09,177,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 02:00:00,49.1,57.92,7.94,108,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 02:15:00,41.75,44.04,5.54,61,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 02:15:00,44.91,36.36,60.76,160,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 02:15:00,32.63,70.58,42.66,171,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 02:15:00,75.36,39.82,265.45,156,Warning
DB-PROD-01,Production,us-east-1,2024-06-09 02:30:00,24.51,51.65,5.95,135,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 02:30:00,15.25,55.57,23.28,57,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 02:30:00,24.18,68.1,2.31,110,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 02:30:00,23.76,53.07,5.39,143,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 02:45:00,42.37,38.02,44.96,16,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 02:45:00,44.28,33.64,81.55,120,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 02:45:00,15.41,48.82,41.23,22,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 02:45:00,78.58,66.14,89.61,161,Warning
DB-PROD-01,Production,us-east-1,2024-06-09 03:00:00,26.45,68.96,24.51,172,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 03:00:00,6.17,44.88,31.8,47,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 03:00:00,58.48,26.67,101.23,134,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 03:00:00,29.61,52.05,27.38,47,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 03:15:00,39.26,58.92,18.24,47,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 03:15:00,42.42,43.75,40.9,34,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 03:15:00,49.35,44.97,22.03,134,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 03:15:00,95.0,62.18,87.13,112,Critical
DB-PROD-01,Production,us-east-1,2024-06-09 03:30:00,10.19,58.34,52.51,23,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 03:30:00,48.53,67.98,9.33,50,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 03:30:00,26.51,58.16,33.31,189,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 03:30:00,55.65,70.64,13.65,19,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 03:45:00,45.02,57.69,28.88,28,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 03:45:00,50.54,30.02,14.42,155,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 03:45:00,64.85,51.15,1.25,179,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 03:45:00,78.71,41.73,15.87,59,Warning
DB-PROD-01,Production,us-east-1,2024-06-09 04:00:00,42.92,56.17,37.67,55,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 04:00:00,49.11,43.1,64.69,132,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 04:00:00,79.87,40.63,6.46,100,Warning
DB-QA-01,QA,ap-south-1,2024-06-09 04:00:00,5.0,56.24,236.0,120,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 04:15:00,38.31,48.1,10.82,194,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 04:15:00,20.23,42.49,57.73,52,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 04:15:00,36.45,57.9,19.79,56,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 04:15:00,71.35,66.23,19.07,83,Warning
DB-PROD-01,Production,us-east-1,2024-06-09 04:30:00,18.95,59.48,115.87,175,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 04:30:00,13.25,64.18,40.77,23,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 04:30:00,71.67,61.22,29.41,60,Warning
DB-QA-01,QA,ap-south-1,2024-06-09 04:30:00,42.54,40.08,0.07,67,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 04:45:00,53.55,58.76,23.86,129,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 04:45:00,25.88,51.09,36.37,65,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 04:45:00,54.94,60.21,13.37,63,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 04:45:00,53.23,87.37,131.05,180,Warning
DB-PROD-01,Production,us-east-1,2024-06-09 05:00:00,62.77,67.34,6.13,74,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 05:00:00,20.76,55.0,11.01,194,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 05:00:00,43.31,69.49,57.21,50,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 05:00:00,50.47,58.19,21.35,51,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 05:15:00,39.81,45.21,17.55,59,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 05:15:00,36.92,73.86,56.89,156,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 05:15:00,62.61,55.46,26.95,131,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 05:15:00,35.41,62.48,14.23,82,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 05:30:00,38.34,52.04,56.88,195,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 05:30:00,44.33,74.16,17.5,58,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 05:30:00,41.38,12.84,115.73,100,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 05:30:00,47.09,68.55,1.03,130,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 05:45:00,17.78,65.91,78.28,84,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 05:45:00,19.21,41.98,24.02,37,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 05:45:00,45.82,66.37,66.88,185,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 05:45:00,63.5,53.82,14.19,136,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 06:00:00,62.51,57.64,13.24,154,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 06:00:00,49.24,47.9,141.06,58,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 06:00:00,30.41,79.44,29.53,196,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 06:00:00,60.17,74.5,66.15,104,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 06:15:00,17.24,44.23,109.91,85,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 06:15:00,43.88,35.67,32.8,48,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 06:15:00,27.87,78.48,16.4,37,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 06:15:00,30.26,21.74,15.5,107,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 06:30:00,56.52,59.82,10.18,106,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 06:30:00,42.8,61.9,77.49,106,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 06:30:00,23.86,53.84,160.6,178,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 06:30:00,51.23,47.99,58.56,126,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 06:45:00,29.47,60.99,11.47,55,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 06:45:00,25.54,50.26,136.73,86,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 06:45:00,28.53,30.59,11.3,54,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 06:45:00,62.69,44.92,96.69,82,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 07:00:00,69.98,44.61,11.6,199,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 07:00:00,47.47,51.06,24.52,87,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 07:00:00,68.0,51.89,52.15,37,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 07:00:00,39.17,29.77,48.21,27,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 07:15:00,30.29,38.36,69.89,120,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 07:15:00,17.11,45.99,29.5,13,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 07:15:00,33.36,32.07,8.45,168,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 07:15:00,24.14,37.14,31.86,126,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 07:30:00,45.47,45.99,28.02,76,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 07:30:00,21.16,57.9,12.12,72,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 07:30:00,18.07,66.45,28.78,80,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 07:30:00,79.17,44.85,58.33,16,Warning
DB-PROD-01,Production,us-east-1,2024-06-09 07:45:00,22.99,76.82,131.37,91,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 07:45:00,19.51,67.23,35.23,77,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 07:45:00,54.94,85.32,54.96,36,Warning
DB-QA-01,QA,ap-south-1,2024-06-09 07:45:00,17.58,72.54,11.08,45,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 08:00:00,7.72,91.43,131.45,35,Critical
DB-PROD-02,Production,us-west-2,2024-06-09 08:00:00,43.31,61.43,60.4,131,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 08:00:00,19.19,51.71,174.17,126,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 08:00:00,7.24,51.11,23.49,120,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 08:15:00,11.52,44.32,2.29,143,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 08:15:00,35.26,59.93,56.74,174,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 08:15:00,34.39,66.08,5.91,101,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 08:15:00,28.84,64.19,81.21,64,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 08:30:00,45.76,39.23,48.27,165,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 08:30:00,25.25,55.37,22.04,95,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 08:30:00,36.52,25.16,84.12,154,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 08:30:00,35.1,32.22,153.15,84,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 08:45:00,70.77,44.0,47.37,60,Warning
DB-PROD-02,Production,us-west-2,2024-06-09 08:45:00,90.37,81.71,75.87,49,Critical
DB-STAGE-01,Staging,eu-central-1,2024-06-09 08:45:00,50.11,54.71,55.76,161,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 08:45:00,36.18,69.41,74.34,87,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 09:00:00,31.3,32.83,126.53,96,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 09:00:00,58.55,79.07,22.26,19,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 09:00:00,37.42,33.85,33.83,170,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 09:00:00,32.9,39.62,57.56,44,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 09:15:00,70.7,24.09,109.73,68,Warning
DB-PROD-02,Production,us-west-2,2024-06-09 09:15:00,65.81,56.98,231.52,30,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 09:15:00,5.0,52.6,93.25,163,Healthy
DB-QA-01,QA,ap-south-1,2024-06-09 09:15:00,5.0,38.12,34.38,33,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 09:30:00,69.71,24.38,1.11,104,Healthy
DB-PROD-02,Production,us-west-2,2024-06-09 09:30:00,65.09,73.77,94.17,25,Healthy
DB-STAGE-01,Staging,eu-central-1,2024-06-09 09:30:00,83.19,40.56,58.28,166,Warning
DB-QA-01,QA,ap-south-1,2024-06-09 09:30:00,37.8,40.78,33.94,43,Healthy
DB-PROD-01,Production,us-east-1,2024-06-09 09:45:00,29.88,38.49,20.59,28,Healthy
